ATC_NAME,ATC_CODE,ATC_TYPE,RXNORM_NAME,RXNORM_CODE,RXNORM_TYPE,MEDICATION_CLASS
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine maleate 3.5 MG / methscopolamine nitrate 1 MG / pseudoephedrine hydrochloride 45 MG Extended Release Oral Tablet,2184172,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 2 MG / dextromethorphan tannate 30 MG / phenylephrine tannate 20 MG Oral Tablet,2173677,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine maleate 3.5 MG,2184169,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 65 MG/ML / chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 1.3 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,2121065,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 6 MG/ML / pseudoephedrine hydrochloride 6 MG/ML [Entre-S],2122616,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG [Chlor-Trimeton Allergy Decongestant SR],2122674,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Decongestamine CM],2166077,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenhydramine hydrochloride 0.833 MG/ML / phenylephrine hydrochloride 0.333 MG/ML Oral Solution,2166129,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine maleate 0.1 MG/ML,2049285,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG Oral Tablet,2049841,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,{8 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 16 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Capsule,2048714,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,{12 (acetaminophen 250 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 8 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochlor,1927849,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 1 MG/ML / dextromethorphan hydrobromide 3 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution,2173654,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 1 MG/ML / pseudoephedrine tannate 15 MG/ML [Dicel],2183677,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,oxatomide 2.5 MG/ML Oral Suspension,246130,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,loratadine 5 MG Chewable Tablet [Wal-itin],2180650,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 2 MG / phenylephrine hydrochloride 10 MG / pyrilamine maleate 10 MG Oral Tablet,2181316,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 4 MG / phenylephrine hydrochloride 10 MG / phenylpropanolamine hydrochloride 50 MG / pyrilamine maleate 25 MG Oral Tablet,2181317,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine maleate 6 MG / phenylephrine hydrochloride 40 MG [Rescon-MX Reformulated Jan 2010],2181520,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine maleate 6 MG / phenylephrine hydrochloride 40 MG Extended Release Oral Tablet [Rescon-MX Reformulated Jan 2010],2181522,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / hydrocodone bitartrate 0.5 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,2182349,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / hydrocodone bitartrate 0.5 MG/ML / phenylephrine hydrochloride 2 MG/ML [MINTUSS HC Reformulated Feb 2009],2182350,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 1.6 MG/ML [P-Tann],2183688,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,{4 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 8 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG / phenylephrine hydrochlori,2185293,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 1 MG/ML / pseudoephedrine tannate 15 MG/ML Oral Suspension,2183676,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenhydramine / phenylephrine Oral Tablet [Benadryl Allergy Plus Congestion],1926218,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 1.6 MG/ML Extended Release Suspension,2183687,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 1.6 MG/ML [ChlorTan],2183690,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 2 MG Chewable Tablet [Chlo-Amine],2183699,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG [Prohist-8],2183702,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine maleate 0.4 MG/ML [Polaramine],2183908,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine maleate 6 MG Extended Release Oral Tablet,2184127,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 12 MG / methscopolamine nitrate 1.25 MG / phenylephrine hydrochloride 40 MG Extended Release Oral Tablet,2184134,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 4 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet,2184153,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 4 MG / phenylephrine hydrochloride 20 MG [Rescon Reformulated Jun 2008],2184154,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / hydrocodone bitartrate 0.5 MG/ML / phenylephrine hydrochloride 2 MG/ML [De-Chlor HC],2182352,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,thiethylperazine 10 MG Oral Tablet [Torecan],208324,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,methdilazine,29648,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,terfenadine 120 MG Oral Tablet [Terfenor Forte],152708,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,mizolastine 10 MG Extended Release Oral Tablet [Mizollen],153887,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexbrompheniramine maleate 0.2 MG/ML / guaifenesin 40 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution,199226,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,azatadine 1 MG [Optimine],565948,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,azatadine 1 MG Oral Tablet [Optimine],201569,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / methscopolamine nitrate 2.5 MG / phenylpropanolamine hydrochloride 75 MG Oral Capsule,204675,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 6 MG / phenylephrine hydrochloride 5 MG / phenylpropanolamine hydrochloride 40 MG Oral Tablet,204676,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.5 MG/ML / phenylephrine hydrochloride 1.25 MG/ML / phenylpropanolamine hydrochloride 5 MG/ML / phenyltoloxamine citrate 2 MG/ML Oral Solution,205349,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,{16 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG / phenylephrine hydrochloride 5 MG Oral Capsule) / 24 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Capsul,1928005,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,bamipine 2 MG/ML,331149,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,cyclizine 30 MG / dipipanone 10 MG Oral Tablet,104972,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,thiethylperazine 5 MG/ML Injectable Solution [Torecan],208326,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,trimeprazine 2.5 MG Oral Tablet [Temaril],208586,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,terfenadine 60 MG [Seldane],569171,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,trimeprazine 5 MG Oral Tablet [Temaril],212029,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,loratadine 10 MG [Tavist Non-Sedating],576146,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,trimeprazine 0.5 MG/ML [Temaril],569258,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chloropyramine 10 MG/ML Injectable Solution,246126,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 4 MG Extended Release Oral Capsule,241477,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine maleate 6 MG / phenylephrine hydrochloride 30 MG [Tanabid],2257652,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,loratadine 10 MG [Alavert],575624,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,thiethylperazine 6.33 MG Oral Tablet,102593,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 3 MG/ML / pseudoephedrine hydrochloride 1 MG/ML Oral Solution,2178018,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 10 MG Oral Tablet [Benadryl Allergy Plus Congestion],1926221,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,triprolidine hydrochloride 1.25 MG/ML,1926925,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,triprolidine hydrochloride 1.25 MG/ML Oral Solution,1926926,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenhydramine hydrochloride 25 MG [Dormin],1919069,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenhydramine / pseudoephedrine Oral Tablet [Wal-Dryl-D Allergy],1922724,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,{12 (acetaminophen 325 MG / chlorpheniramine maleate 2 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 12 (acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack,1857273,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexbrompheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 3 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution,1812101,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenylpyraline 2.5 MG Extended Release Oral Capsule,102448,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,mequitazine,29528,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,thiethylperazine 6.5 MG Rectal Suppository [Torecan],102592,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,mebhydroline 50 MG Oral Tablet,199581,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,thiethylperazine 6.5 MG/ML Injectable Solution,102594,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,isothipendyl,28012,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,clemastine fumarate 1.34 MG Oral Tablet [Tavegil],104589,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,mequitazine 5 MG Oral Tablet,104596,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,trimeprazine 5 MG Extended Release Oral Capsule,313485,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,trimeprazine 0.5 MG/ML,328756,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,trimeprazine 0.5 MG/ML Oral Solution [Temaril],755296,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 10 MG [Benadryl Allergy Plus Congestion],1926217,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,triprolidine hydrochloride 2.5 MG Oral Tablet [Actidil],102452,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorcyclizine,2354,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen / chlorpheniramine / ephedrine / guaifenesin Oral Solution,2178932,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine / pseudoephedrine Extended Release Oral Capsule [Pseuclor],2169036,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,12 HR chlorpheniramine maleate 8 MG / dextromethorphan hydrobromide 30 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet,2168003,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,{8 (acetaminophen 325 MG / diphenhydramine hydrochloride 12.5 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 12 (acetaminophen 325 MG / guaifenesin 200 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack,1939343,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine / dextromethorphan / phenylephrine Oral Solution,1990880,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,cetirizine hydrochloride 10 MG Oral Tablet [Aller-Tec],1991946,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,trimethobenzamide 100 MG Rectal Suppository,313489,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,trimethobenzamide 200 MG Rectal Suppository,313492,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.8 MG/ML / codeine phosphate 2.4 MG/ML / phenylephrine hydrochloride 2 MG/ML Oral Solution,2001623,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Duralex],2169025,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,12 HR doxylamine succinate 20 MG / pyridoxine hydrochloride 20 MG Extended Release Oral Tablet [Bonjesta],1999657,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine / pseudoephedrine Extended Release Oral Capsule [Histafed LA],2169009,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,meclizine 8.33 MG/ML / vitamin B6 16.7 MG/ML Oral Solution,246562,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,meclizine 8.33 MG/ML / vitamin B6 16.67 MG/ML Oral Solution,618939,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,meclizine 2.5 MG/ML / vitamin B6 5 MG/ML Oral Solution,756128,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,thiethylperazine 10 MG/ML Injectable Solution,245355,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,thiethylperazine 10 MG/ML,336832,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 2 MG/ML / iodinated glycerol 3 MG/ML Oral Solution,756277,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.8 MG/ML / codeine 2 MG/ML / pseudoephedrine hydrochloride 12 MG/ML Oral Solution,825193,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,desloratadine 0.5 MG/ML Oral Solution [Clarinex],755661,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,loratadine 10 MG Oral Tablet [Agistam],541674,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,12 HR doxylamine succinate 20 MG / pyridoxine hydrochloride 20 MG Extended Release Oral Tablet,1999651,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Kronofed-A],2168815,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.4 MG/ML / hydrocodone bitartrate 0.5 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution [Chemdal HD],857859,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,brompheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 6 MG/ML / pseudoephedrine hydrochloride 12 MG/ML Oral Solution,2167731,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 6 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution,2167750,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 4 MG / dextromethorphan hydrobromide 20 MG / phenylephrine hydrochloride 10 MG Oral Tablet,2167752,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / dextromethorphan hydrobromide 30 MG / methscopolamine nitrate 2.5 MG Extended Release Oral Tablet,2168004,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexbrompheniramine maleate 6 MG / dextromethorphan hydrobromide 30 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet,2168518,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 21.6 MG/ML / chlorpheniramine maleate 0.12 MG/ML / dextromethorphan hydrobromide 0.66 MG/ML / pseudoephedrine hydrochloride 2 MG/ML Oral Solution,2168525,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 325 MG / chlorpheniramine maleate 4 MG / dextromethorphan hydrobromide 15 MG Oral Capsule,2168782,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 0.0253 MG/ML,2168786,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG [Pseuclor],2169035,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG [Kronofed-A],2168814,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,12 HR brompheniramine maleate 6 MG / phenylephrine hydrochloride 7.5 MG Extended Release Oral Capsule,359278,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Med-Hist],2168818,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine / pseudoephedrine Extended Release Oral Capsule [ND Clear],2168827,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Novafed A],2168836,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Capsule [Orlenta],2168856,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG [Rescon],2168917,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dextromethorphan hydrochloride 30 MG / guaifenesin 600 MG / phenylephrine hydrochloride 15 MG Extended Release Oral Tablet,2168997,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG [Time-Hist],2169000,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine / pseudoephedrine Extended Release Oral Capsule [Time-Hist],2169001,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG [Histafed LA],2169008,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,acetaminophen 4.11 MG/ML / chlorpheniramine maleate 0.0253 MG/ML / dextromethorphan hydrobromide 0.19 MG/ML / pseudoephedrine hydrochloride 0.38 MG/ML Oral Solution,2168791,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine 5 MG,329553,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,astemizole 1 MG/ML Oral Solution,755527,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,terfenadine,42330,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,terfenadine 30 MG,335669,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,fexofenadine,87636,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexbrompheniramine tannate 0.8 MG/ML / pyrilamine maleate 0.7 MG/ML Oral Suspension,686394,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,dexchlorpheniramine,22697,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine,2400,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 6 MG / guaifenesin 200 MG / phenylpropanolamine hydrochloride 75 MG Extended Release Oral Tablet,197481,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet [Med-Hist],213986,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,loratadine 1 MG/ML Oral Solution [Claritin],755476,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine 0.6 MG/ML,328846,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,cetirizine 1 MG/ML,329146,RxNorm,Antihistamines (H1)
ANTIHISTAMINES FOR SYSTEMIC USE,R06,ATC,chlorpheniramine tannate 2 MG/ML Oral Suspension [Myci Chlorped Pediatric],584489,RxNorm,Antihistamines (H1)
